earnings,enrollment,admission_rate,sat_avg,avg_cost,pell_pct,completion_rate,median_debt,CONTROL,REGION,log_earnings,log_enrollment
83648,34177,0.1564,1465,34654,0.1813,0.932,17625,1,3,11.334372796983894,10.439337441206854
25106,176,NA,NA,NA,0.7263,NA,NA,2,3,10.130862140378154,5.176149732573829
67253,40922,0.848,1269,32198,0.2009,0.8072,19500,1,3,11.116216906134532,10.61944753116123
78198,5955,0.9243,1258,34152,0.2023,0.6806,20500,1,3,11.266999350758775,8.6921543938039
59649,5952,0.5561,1115,24040,0.4624,0.5798,17000,1,3,10.996232662926191,8.69165057315339
53230,4411,0.7046,1102,20915,0.386,0.4031,18494,1,3,10.882377426166803,8.392083380373393
37319,2098,NA,NA,17703,0.3121,NA,7810,1,3,10.52725785931825,7.649216319820633
41646,1435,NA,NA,10465,0.2433,NA,6226,1,3,10.636960604567639,7.269616749608169
35499,1122,NA,NA,12702,0.3043,NA,9500,1,3,10.477259806052668,7.023758954738443
36549,2760,NA,NA,12178,0.2914,NA,5000,1,3,10.506409105022517,7.923348211930154
36594,942,NA,NA,19219,0.2929,NA,5500,1,3,10.50763957152451,6.849066282633458
47107,6556,0.8402,NA,27841,0.2795,0.5214,13750,1,3,10.760176888919194,8.788288460263619
38167,2813,NA,NA,13753,0.3001,0.2484,8191,1,3,10.549726546894638,7.942362237674335
63075,1974,0.6451,NA,48780,0.2569,0.6332,18750,2,3,11.05207977350926,7.5883236773352225
37395,12748,NA,NA,12353,0.3066,NA,4592,1,3,10.529292284625768,9.453208116138121
58612,12351,0.8784,1120,25182,0.3198,0.5756,16787,1,3,10.978694732757916,9.421573272264558
47907,892,0.8325,NA,47069,0.4947,0.3527,13000,2,3,10.777016910508976,6.794586580876499
22980,37,NA,NA,NA,0.2899,NA,4750,3,3,10.042379551402746,3.6375861597263857
41066,145,0.691,NA,38366,0.4314,0.5,16304,2,3,10.622935807515445,4.983606621708336
30072,135,NA,NA,NA,0.7245,NA,5500,3,3,10.311349785244014,4.912654885736052
30481,237,NA,NA,NA,0.7022,NA,8481,3,3,10.32485881766135,5.472270673671475
30060,116,NA,NA,NA,0.7296,NA,7504,3,3,10.310950663306965,4.762173934797756
49295,178,1,NA,41915,0.0695,0.6667,7500,2,3,10.805577935009142,5.187385805840755
51955,5989,0.7207,1052,24936,0.3517,0.4825,17500,1,3,10.858133238286747,8.697846691109495
42722,7511,NA,NA,12048,0.2807,0.1836,5531,1,3,10.66246928901762,8.9242570208881
57529,1495,0.689,954,44449,0.3419,0.3862,15625,2,3,10.96004444747091,7.310550158534422
40177,2138,NA,NA,14391,0.2557,NA,7500,1,3,10.601049971569482,7.668093709082406
37303,1431,NA,NA,15589,0.3845,NA,5500,1,3,10.526829031352095,7.266827347520591
51732,1010,0.5152,1170,44703,0.2869,0.6354,24724,2,3,10.853831824535135,6.918695219020472
29376,118,NA,NA,NA,0,NA,NA,1,3,10.287933293420217,4.77912349311153
23043,274,NA,NA,NA,0.541,NA,5500,3,3,10.045117314666792,5.616771097666572
72081,445,NA,NA,NA,0.3474,NA,12500,2,3,11.185545765659901,6.100318952020064
39449,7816,NA,NA,11826,0.2803,NA,7855,1,3,10.582763977410282,8.96405612822033
29079,7423,NA,NA,15401,0.3156,NA,7421,1,3,10.277771543160718,8.912473274466036
53493,15587,0.8116,1156,27350,0.4569,0.5844,16597,1,3,10.887306083202157,9.6542566664586
36115,782,NA,NA,10637,0.3016,NA,6000,1,3,10.494463570484948,6.663132695990803
53562,12568,0.846,NA,29237,0.2675,0.5757,20115,1,3,10.888595140407418,9.438988743924838
48300,56,NA,NA,33874,0.2571,0.36,16500,3,4,10.785186839640664,4.04305126783455
49393,1533,NA,NA,18698,0.1577,NA,8251,1,4,10.807563992730705,7.335633981927201
47746,1684,NA,NA,22247,0.3332,NA,9250,1,4,10.773650572766497,7.429520842786462
48342,4201,NA,NA,21068,0.2031,NA,8750,1,4,10.786056027005252,8.343315881404946
58829,2494,0.8198,NA,62303,0.5614,0.5167,19500,2,4,10.982390209583826,7.822044008185619
45247,2003,NA,NA,14442,0.2384,NA,9500,1,4,10.719891648587698,7.602900462204755
42930,751,NA,NA,16905,0.3174,NA,9500,1,4,10.667326161218606,6.62273632394984
53755,3139,0.5598,1090,22744,0.2832,0.4787,13809,1,4,10.892191964919329,8.0519780789023
46110,669,0.3897,1150,41013,0.2247,0.5486,15935,2,4,10.738785125200751,6.507277712385012
63764,1871,0.878,1249,58569,0.1852,0.7138,18272,2,4,11.062944046753538,7.534762657037537
42162,1614,NA,NA,19543,0.1445,NA,8439,1,4,10.649274620420252,7.387090235656757
75525,2086,0.2041,1517,84893,0.1653,0.896,15960,2,4,11.232219006254873,7.643482907077201
59317,1829,0.6265,1190,45942,0.1907,0.6107,20895,2,4,10.990651221810495,7.512071245835466
59871,3018,0.7887,NA,37239,0.3522,0.459,12166,2,4,10.999947526636095,8.012680929706839
51938,2168,NA,NA,18552,0.2727,NA,8250,1,4,10.85780597850694,7.682021510826875
47491,725,0.8717,1090,29250,0.2705,0.715,16606,2,4,10.768295498386117,6.587550014824796
46449,2471,NA,NA,19723,0.192,NA,8820,1,4,10.746110215484947,7.812782818577581
45591,2942,NA,NA,17194,0.2482,NA,9360,1,4,10.727465607601715,7.987184748233473
45285,1762,NA,NA,17408,0.1632,NA,9500,1,4,10.72073113080905,7.47477218239787
65607,1878,0.6099,1290,67613,0.207,0.7665,23250,2,4,11.091437676556433,7.538494999413465
61106,1776,0.8763,1160,58110,0.407,0.6045,15750,2,4,11.020365340011082,7.482681828154651
49460,3157,NA,NA,16032,0.2863,NA,9500,1,4,10.808919541075408,8.057694194815587
45570,2013,NA,NA,16346,0.3106,NA,8694,1,4,10.727004884257928,7.607878073278507
34659,623,NA,NA,NA,0.2517,NA,6023,3,4,10.453312711151128,6.436150368369428
49898,2193,NA,NA,17103,0.2375,NA,9315,1,4,10.817736200776059,7.693481640835175
63878,2131,0.2852,1440,82991,0.1723,0.871,19500,2,4,11.064730293135002,7.664815785285735
45068,1946,NA,NA,15401,0.3265,NA,8250,1,4,10.715927739284057,7.5740450053721995
56922,11703,0.8844,1150,23995,0.2096,0.5395,14000,1,4,10.949437188620932,9.36768594269996
79652,309,0.3901,NA,NA,0.0203,NA,9066,2,4,11.285422424878567,5.736572297479192
64705,5616,0.9871,1020,25172,0.4755,0.4357,12900,1,4,11.077593757255771,8.633552992532433
69020,31855,0.7975,1362,30061,0.1765,0.8528,16727,1,4,11.142151596651994,10.368981026303977
58056,1729,0.8786,NA,26068,0.2025,0.4976,12500,1,4,10.969163340957973,7.455876687491824
40873,705,0.4848,1161,59972,0.4211,0.5116,19225,2,4,10.618224977338851,6.559615237493242
40086,5268,NA,NA,19683,0.4012,NA,10500,1,4,10.598782425153532,8.569595870209286
36909,740,0.9375,NA,26163,0.5668,0.4667,11756,2,4,10.516210702728278,6.608000625296087
31961,122,NA,NA,NA,0.4091,NA,6333,3,4,10.372271688502106,4.812184355372417
62616,7336,0.8875,1251,27680,0.1879,0.6472,16000,1,4,11.044776115484675,8.900685318713995
50919,936,0.7493,1150,27039,0.3255,0.625,12377,1,4,10.837991413829641,6.842683282238422
25410,199,NA,NA,NA,0.3944,NA,5500,3,4,10.142898076314209,5.298317366548036
50527,3072,0.5876,1090,25197,0.2795,0.5732,15000,1,4,10.830263125852557,8.030409562130485
51142,3451,NA,NA,17470,0.2868,NA,9000,1,4,10.84236135641054,8.146709052203319
50207,7044,NA,NA,18694,0.2801,NA,8000,1,4,10.823909738189732,8.86007342433278
45064,709,0.9898,NA,44475,0.4256,0.6634,16750,2,4,10.71583898057455,6.565264970035361
44425,1554,NA,NA,19638,0.2168,NA,9500,1,4,10.701557653022853,7.349230824613334
50755,1442,0.9347,1173,51325,0.1573,0.6813,17750,2,4,10.834765414218532,7.274479558773871
48666,271,NA,NA,39863,0.2772,0,8250,2,4,10.792735913298399,5.605802066295998
35983,75,NA,NA,33958,0.4701,0.2273,9500,2,4,10.490801883683998,4.330733340286331
41232,574,NA,NA,18479,0.1453,NA,9933,1,4,10.626969932892147,6.354370040797351
45287,3365,NA,NA,19639,0.2766,NA,9250,1,4,10.720775294568275,8.121480374750751
63260,1370,0.9152,1151,68453,0.1986,0.7712,23250,2,4,11.05500849685964,7.223295679562314
46874,3113,NA,NA,14325,0.3442,NA,8265,1,4,10.75521842971182,8.043663352393944
55813,5088,0.948,1092,21116,0.2167,0.4032,14362,1,4,10.929762096145357,8.534836626588833
76786,1395,0.9062,1183,68521,0.1803,0.7538,23250,2,4,11.24877761085195,7.241366283322318
58170,1073,0.9278,NA,57380,0.2452,0.6601,16099,2,4,10.971125036904807,6.97914527506881
65543,3093,0.4832,1380,71843,0.2121,0.84,23250,2,4,11.090461694778618,8.037220031133012
48057,796,0.2278,NA,46598,0.2444,0.4539,15225,2,4,10.780143085369593,6.680854678790215
65934,1765,0.9296,1120,55103,0.2484,0.7053,17125,2,4,11.096409520674978,7.476472381163905
73739,6245,0.8536,1296,66116,0.2177,0.7638,19500,2,4,11.208287110535347,8.739696537843024
23589,128,NA,NA,NA,0.5444,NA,6333,3,4,10.068535780659627,4.859812404361672
59282,2473,0.9185,1147,60476,0.4007,0.6125,19716,2,4,10.990060997592481,7.813591552952433
39080,8617,NA,NA,25221,0.5957,0.5349,13000,3,4,10.573366106156719,9.061608318175784
38399,3813,NA,NA,18261,0.3994,NA,9000,1,4,10.555786696570062,8.246433786160365
51342,2315,0.6218,1050,24757,0.1207,0.451,14250,1,4,10.84626440964611,7.7475968386928855
22606,360,NA,NA,NA,0.7056,NA,NA,2,4,10.025970636750676,5.8888779583328805
61511,1533,0.9887,1120,36587,0.3167,0.6606,12000,2,4,11.026971299589365,7.335633981927201
43827,2162,NA,NA,15694,0.3243,NA,9196,1,4,10.688005344800624,7.679251425953058
43613,1388,NA,NA,21397,0.2515,NA,9500,1,4,10.68311055003235,7.236339342754344
58532,5144,0.7549,NA,23683,0.2422,0.5694,15000,1,4,10.977328892212316,8.545780648268149
46424,6280,NA,NA,15983,0.3121,NA,9500,1,4,10.745571845870444,8.74528448245438
36421,2363,0.4533,904,23751,0.6978,0.5736,17021,1,5,10.502900810345617,7.768110378525988
46440,1471,0.4975,1124,39793,0.4865,0.4854,18549,2,5,10.745916435811829,7.294377299288821
40421,498,0.8895,1090,33197,0.2877,0.5476,13750,2,5,10.607104730879188,6.212606095751519
18468,73,NA,NA,NA,0.4817,NA,NA,3,5,9.82379478362688,4.30406509320417
24289,1144,NA,NA,9444,0.5697,NA,NA,1,5,10.097778851943309,7.0431599159883405
31241,1922,NA,NA,12490,0.4041,NA,5500,1,5,10.349486613684583,7.56164174558878
41991,1620,1,1050,22445,0.4175,0.4806,15000,1,5,10.645210588588755,7.390798521735676
32421,1520,NA,NA,13255,0.3911,NA,4481,1,5,10.386561639971275,7.327123292259293
33772,2838,NA,NA,11353,0.4481,NA,5790,1,5,10.42738733578939,7.951207156472972
22284,21,NA,NA,NA,0.7857,NA,6500,3,5,10.011624211140706,3.091042453358316
30774,6397,NA,NA,11036,0.5051,NA,5951,1,5,10.334425456617323,8.763740720509464
32922,3958,NA,NA,12875,0.4281,NA,5500,1,5,10.40189640628703,8.28374674710613
32912,4167,NA,NA,12079,0.4675,NA,5500,1,5,10.401592611892738,8.335191583433202
39060,4600,0.9315,965,32415,0.7232,0.5091,24751,1,5,10.57285420443067,8.434028950155469
33377,3535,NA,NA,13670,0.3763,NA,5500,1,5,10.415622319000747,8.170751423757535
31002,2156,NA,NA,14334,0.3916,NA,4500,1,5,10.34180699751524,7.676473646389156
53848,549,0.43120000000000003,1181,60061,0.3694,0.5714,19500,2,5,10.89392054169055,6.309918278226516
28421,1413,NA,NA,11379,0.4605,NA,NA,1,5,10.25488358752045,7.254177846456518
50994,21473,0.9658,1184,28660,0.2173,0.7174,15250,1,5,10.839463257726681,9.97459817999408
46128,1605,0.9031,1090,22225,0.403,0.4677,13000,1,5,10.739175419878183,7.381501894506707
31919,1439,0.9238,870,21154,0.5636,0.2676,19203,1,5,10.3709567227522,7.272398392570047
47485,2518,0.2911,1090,41214,0.2964,0.5934,17759,2,5,10.768169150677053,7.831617276352611
13849,57,NA,NA,NA,0.6,NA,6500,3,5,9.535968306842717,4.060443010546419
33017,6353,NA,NA,12978,0.3921,NA,6625,1,5,10.40477785931878,8.756839814829462
51513,18397,0.7764,1219,29267,0.2933,0.6667,16324,1,5,10.849589481981912,9.819997242037102
34081,2698,NA,NA,15873,0.53,NA,5500,1,5,10.436495323235768,7.900636613018005
36396,5452,NA,NA,13857,0.3004,NA,5500,1,5,10.502214157476581,8.60392119492606
33019,4903,NA,NA,14832,0.5167,NA,6250,1,5,10.404838432339576,8.497806477616047
32275,467,0.4867,NA,23107,0.7146,0.1179,13777,2,5,10.382048215714843,6.148468295917647
26946,93,1,NA,13325,0.5476,0.8,NA,2,5,10.201590142315792,4.543294782270004
33227,1474,NA,NA,11644,0.561,NA,NA,1,5,10.411118077405577,7.29641326877392
44140,10075,0.9912,1190,26566,0.4628,0.4906,14250,1,5,10.695121679810727,9.2179116374725
34724,639,0.5985,NA,24239,0.6273,0.3311,23098,2,5,10.455186369511699,6.461468176353717
43087,2201,0.6029,1122,29651,0.2711,0.5978,15796,2,5,10.670976606464201,7.697121317282625
52773,1312,0.878,972,50096,0.5635,0.5238,19230,2,4,10.873754975267016,7.180069874302796
38641,381,NA,NA,28448,0.5585,0.4444,16000,2,4,10.56206916790876,5.945420608606575
24840,109,NA,NA,NA,0.4412,NA,7463,3,4,10.120210536047415,4.700480365792417
56867,540,1,NA,NA,0.3579,1,18000,2,4,10.94847048701914,6.293419278846481
45421,154,0.7174,1050,23938,0.3131,0.5217,12500,2,4,10.723729832149901,5.043425116919247
44369,159,NA,NA,NA,0.414,NA,6944,1,4,10.700296306368244,5.075173815233827
34675,154,NA,NA,24748,0.461,0.2195,10125,2,4,10.453774245183032,5.043425116919247
48991,1040,0.5687,1048,43635,0.4028,0.5123,13292,2,4,10.79939188675334,6.947937068614969
49560,5648,0.638,1050,22947,0.2678,0.5408,15750,1,4,10.810939335743079,8.639233817325263
40665,65,0.8837,NA,NA,0.4545,NA,NA,1,4,10.613123050600876,4.189654742026425
52304,95,0.6923,NA,40764,0.5349,1,9500,2,4,10.864828128963993,4.564348191467836
45378,4950,NA,NA,37207,0.4465,0.4219,14750,2,4,10.722782685084084,8.507344855361422
50430,40,0.3182,NA,42698,0.1951,0.5,NA,2,4,10.828341515070772,3.713572066704308
35422,254,0.6918,NA,39269,0.4624,0.5625,11000,2,4,10.475088375016577,5.541263545158426
35987,2570,NA,NA,16291,0.3571,NA,5500,1,4,10.490913041110819,7.852050207265889
46092,807,0.991,NA,44112,0.3935,0.3916,15000,2,4,10.738394678133906,6.694562058521095
40694,1383,0.5758,1218,48846,0.2558,0.618,13000,2,4,10.613835940415848,7.232733136177615
36916,1639,NA,NA,19386,0.3328,NA,6590,1,4,10.516400340385468,7.402451520818244
34213,619,NA,NA,NA,0.7686,NA,8146,3,4,10.440360967783612,6.429719478039138
46573,1229,0.7161,1188,39956,0.3125,0.6503,17495,2,4,10.74877625305556,7.114769448366463
48825,207,NA,NA,NA,0.5154,0.3989,16500,2,4,10.79599775574488,5.337538079701318
48199,30,NA,NA,37936,0.6538,NA,8745,1,4,10.783093552935505,3.4339872044851463
36455,8165,NA,NA,13188,0.3818,0.3254,6500,1,4,10.503833902240531,9.007734471879521
42643,410,0.7263,1090,40839,0.3683,0.5039,13688,2,4,10.660618412837621,6.018593214496234
31088,960,NA,NA,21493,0.7368,0.2756,13500,1,4,10.344577171617221,6.8679744089702925
17269,55,NA,NA,NA,0.7083,NA,11024,3,4,9.75666826558467,4.02535169073515
24811,157,NA,NA,NA,0.6722,NA,9500,3,4,10.119042382201663,5.062595033026967
40782,2552,NA,NA,13572,0.299,NA,6000,1,4,10.615996086574693,7.845024417241484
27715,107,NA,NA,NA,0.5578,NA,7666,3,4,10.229729061853906,4.68213122712422
84393,446,NA,NA,NA,0.2441,NA,15000,2,4,11.343239738755845,6.102558594613569
37032,812,0.5476,NA,57410,0.4373,0.5797,21500,2,4,10.519537682711107,6.70073110954781
52142,25,0.6667,NA,NA,0.4545,NA,13889,1,4,10.86172604501804,3.258096538021482
39463,1392,NA,NA,23704,0.4868,0.2085,19000,1,4,10.583118803042552,7.239214973779806
53278,4624,0.5684,1190,35436,0.2998,0.4933,20500,2,4,10.883278766972182,8.439231649946526
55901,2123,NA,NA,19026,0.328,NA,8500,1,4,10.93133754807084,7.66105638236183
55838,229,0.6429,NA,26928,0.4044,0.2222,7767,2,4,10.930209920175912,5.438079308923196
40796,10649,NA,NA,14665,0.3095,NA,6500,1,4,10.616339316370409,9.273315171137572
62105,5658,0.9508,NA,41959,0.3641,0.6622,10041,2,4,11.036581779978293,8.641002477142523
26738,97,NA,NA,NA,0.5352,NA,6125,3,4,10.193841053543068,4.584967478670572
30414,177,0.8718,NA,NA,0.4958,NA,9500,3,4,10.322658307700404,5.181783550292085
50535,747,0.964,NA,29080,0.3008,0.4828,9995,2,4,10.830421444508763,6.617402977974478
35352,1592,NA,NA,18497,0.3223,NA,7815,1,4,10.473110246810576,7.373374309910049
46660,1488,0.686,910,49257,0.1113,0.4758,17726,2,4,10.75064254557542,7.305860032684009
42620,3019,0.9703,1065,19568,0.3402,0.4158,11650,1,4,10.660078905652608,8.013012110368916
43221,1443,0.6918,974,37899,0.32,0.2244,10250,2,4,10.674081767229582,7.275172319452771
42647,2219,NA,NA,21595,0.2844,0.3854,11920,1,4,10.660712210469299,7.705262474866325
63403,23929,0.7847,1247,31713,0.2007,0.7494,16500,1,4,11.057266457917814,10.082888180902419
59637,6817,0.7218,1204,25320,0.2639,0.5546,14835,1,4,10.99603146580263,8.827321452697849
82957,5521,0.7255,1317,29231,0.2279,0.6437,19000,1,4,11.326077680243761,8.6164953924901
53037,5024,0.6267,1199,31199,0.1835,0.5664,16500,1,4,10.878745062174133,8.522180732927277
37537,3100,NA,NA,14134,0.2493,NA,8000,1,4,10.533082392189554,8.03947991910045
18280,47,NA,NA,NA,0.5843,NA,7917,3,4,9.813562845008141,3.871201010907891
56280,2513,0.8377,1320,25115,0.1654,0.6853,16679,1,4,10.938094511228325,7.829630389150193
47885,4378,0.8609,1119,24945,0.2727,0.5423,14927,1,4,10.77655758195572,8.384575666801398
41297,602,0.9361,NA,28485,0.4251,0.6364,9784,2,4,10.628545137085586,6.401917196727186
41592,1444,0.1199,1118,33734,0.4919,0.6369,NA,2,4,10.635663120063551,7.275864600546533
56309,4555,NA,NA,29427,0.4092,0.3843,12500,2,4,10.938609659255954,8.424200324567073
29058,89,1,NA,24808,0.6737,0.1429,21000,3,4,10.277049111631284,4.499809670330265
55955,1780,NA,NA,29450,0.4682,0.5313,9813,2,4,10.932303075252127,7.484930283289661
85910,177,NA,NA,NA,0.1767,NA,12500,3,4,11.361055515632103,5.181783550292085
67102,1580,0.6959,1120,59898,0.2008,0.7456,12500,2,4,11.11396912877489,7.365812837209472
70783,7267,0.7504,1317,71932,0.1689,0.7953,19500,2,4,11.16737413785572,8.891236429516061
18275,31,NA,NA,NA,0.3478,NA,NA,3,4,9.81328928461798,3.4657359027997265
137047,337,0.8984,1131,54802,0.3127,0.6168,14000,2,4,11.828079211670113,5.823045895483019
35325,11788,NA,NA,14560,0.2911,0.2132,3839,1,4,10.472346207552729,9.374922172292127
43112,1341,0.6839,1088,40301,0.3627,0.5532,14000,2,4,10.671556659613332,7.201916317531627
36922,965,NA,NA,16592,0.2932,NA,5750,1,4,10.516562858330515,6.873163834212518
32217,153,NA,NA,NA,0.7783,NA,9500,3,4,10.380249542526327,5.0369526024136295
35562,2694,NA,NA,14719,0.3556,NA,6500,1,4,10.479032931015894,7.899153483343097
43071,391,0.7722,NA,46643,0.4522,0.4274,19489,2,4,10.670605195795803,5.971261839790462
44030,6373,0.7352,950,25177,0.304,0.5793,14750,1,4,10.6926264987498,8.759982494977281
49827,13313,0.9053,1122,25048,0.2201,0.5791,16200,1,4,10.81631228476711,9.496571392160648
32442,1844,NA,NA,18637,0.4881,NA,7061,1,4,10.38720915861006,7.520234556474628
40837,1286,NA,NA,18498,0.3525,NA,8000,1,4,10.617343812185764,7.160069207596127
86182,7857,0.1206,1530,88488,0.1775,0.9426,15000,2,4,11.364216618141205,8.969287400118406
50876,2304,0.8623,1102,51188,0.2882,0.6439,18500,2,4,10.837146578571375,7.742835955430749
52199,638,0.792,1118,51532,0.3828,0.5549,19463,2,4,10.862818616599109,6.459904454377535
59268,924,0.3836,1095,35785,0.3157,0.6766,19250,2,4,10.989824810328626,6.829793737512425
42401,1300,0.7096,NA,49094,0.3482,0.4681,14425,2,4,10.65492722584759,7.170888478512505
22953,286,NA,NA,11405,0.4929,0.623,NA,2,7,10.041203925899962,5.659482215759621
54329,342,NA,NA,18476,0.1345,NA,9847,1,7,10.902813433338995,5.8377304471659395
14047,79,NA,NA,NA,0.4685,NA,8167,3,7,9.55016412883091,4.382026634673881
61772,1092,0.7093,1200,55626,0.2024,0.6929,21000,2,7,11.031205466342891,6.996681488176539
41951,189,NA,NA,16105,0.2389,NA,5500,1,7,10.6442575495135,5.247024072160486
20073,183,NA,NA,17734,0.3306,NA,NA,1,7,9.907130907450927,5.214935757608986
44296,2626,NA,NA,20054,0.2544,0.3004,10086,1,7,10.698649658502804,7.87359778968554
38520,1202,NA,NA,14882,0.1858,NA,6719,1,7,10.558932865912062,7.0925737159746784
30528,106,NA,NA,14974,0.6466,0.3421,NA,1,7,10.326399574248013,4.672828834461906
14747,282,NA,NA,10164,0.1985,NA,NA,1,7,9.598794951250941,5.645446897643238
38034,894,NA,NA,16664,0.3134,NA,7992,1,7,10.546235775512221,6.796823718274855
48296,528,0.5028,980,43477,0.3292,0.2794,12500,2,7,10.785104020476263,6.270988431858299
40738,585,NA,NA,15819,0.1832,NA,9500,1,7,10.614916596774085,6.373319789577012
21152,253,NA,NA,11635,0.3666,NA,NA,1,7,9.959489742651412,5.537334267018537
42862,332,NA,NA,17452,0.206,NA,8025,1,7,10.665740931494621,5.808142489980444
54329,1480,0.9105,1126,22786,0.2376,0.5824,9847,1,7,10.902813433338995,7.300472814267799
53263,14451,0.8214,1183,25905,0.1639,0.5708,13748,1,7,10.882997185231837,9.57858809226753
44511,7488,0.9586,1190,23570,0.2803,0.4796,15000,1,7,10.703491628618904,8.921190556249368
49505,761,NA,NA,16578,0.3309,0.4111,10560,1,7,10.809828953556615,6.635946555686647
49036,840,0.6961,1083,46093,0.3111,0.4841,12000,2,7,10.800310001214886,6.734591659972948
32725,580,NA,NA,13047,0.5755,0.2762,8450,1,7,10.3958945907781,6.364750756851911
43229,1198,0.9978,NA,21403,0.3521,0.5125,12000,1,7,10.674266845309926,7.089243155027514
61289,10220,NA,NA,23531,0.3004,0.3295,11000,2,4,11.023355660471326,9.232199706329077
64876,622,0.7818,NA,24670,0.4013,0.4667,19500,2,4,11.08023303460758,6.434546518787453
70845,553,0.6737,NA,32845,0.2787,0.7,22250,2,4,11.168249670998327,6.317164686747284
39429,3353,NA,NA,14128,0.1919,NA,5500,1,4,10.582256865150118,8.117908942383155
47002,1540,NA,NA,21132,0.3759,0.5041,11343,1,4,10.757945432978323,7.340186835320115
28376,53,NA,NA,NA,0.6762,NA,8031,3,4,10.253298996453458,3.9889840465642745
52415,1283,0.8572,NA,53292,0.1138,0.6489,18750,2,4,10.866948088886673,7.157735484249907
73911,4348,0.7975,1321,63423,0.1152,0.8336,21500,2,4,11.210616945656284,8.37770121259764
53316,978,0.9801,NA,57836,0.2678,0.5714,19500,2,4,10.883991752723908,6.88653164253051
51303,891,0.7165,1320,51422,0.2737,0.4885,15595,2,4,10.845504508981163,6.79346613258001
